GEOID1,GEOID2,Subset,County,State,Continent,variable,estimate,moe,year,Tag
41051,42017,,Bucks County, Pennsylvania,,MOVEDNET,32,52,2020,OOS
41051,37021,,Buncombe County, North Carolina,,MOVEDIN,40,47,2020,OOS
41051,37021,,Buncombe County, North Carolina,,MOVEDOUT,37,38,2020,OOS
41051,37021,,Buncombe County, North Carolina,,MOVEDNET,3,62,2020,OOS
41051,17011,,Bureau County, Illinois,,MOVEDIN,0,30,2020,OOS
41051,17011,,Bureau County, Illinois,,MOVEDOUT,2,3,2020,OOS
41051,17011,,Bureau County, Illinois,,MOVEDNET,-2,3,2020,OOS
41051,38015,,Burleigh County, North Dakota,,MOVEDIN,9,18,2020,OOS
41051,38015,,Burleigh County, North Dakota,,MOVEDOUT,0,23,2020,OOS
41051,38015,,Burleigh County, North Dakota,,MOVEDNET,9,18,2020,OOS
41051,34005,,Burlington County, New Jersey,,MOVEDIN,0,30,2020,OOS
41051,34005,,Burlington County, New Jersey,,MOVEDOUT,8,12,2020,OOS
41051,34005,,Burlington County, New Jersey,,MOVEDNET,-8,12,2020,OOS
41051,20015,,Butler County, Kansas,,MOVEDIN,12,18,2020,OOS
41051,20015,,Butler County, Kansas,,MOVEDOUT,0,26,2020,OOS
41051,20015,,Butler County, Kansas,,MOVEDNET,12,18,2020,OOS
41051,39017,,Butler County, Ohio,,MOVEDIN,20,25,2020,OOS
41051,39017,,Butler County, Ohio,,MOVEDOUT,0,29,2020,OOS
41051,39017,,Butler County, Ohio,,MOVEDNET,20,25,2020,OOS
41051,06007,,Butte County, California,,MOVEDIN,86,131,2020,OOS
41051,06007,,Butte County, California,,MOVEDOUT,0,31,2020,OOS
41051,06007,,Butte County, California,,MOVEDNET,86,131,2020,OOS
41051,37025,,Cabarrus County, North Carolina,,MOVEDIN,17,20,2020,OOS
41051,37025,,Cabarrus County, North Carolina,,MOVEDOUT,0,31,2020,OOS
41051,37025,,Cabarrus County, North Carolina,,MOVEDNET,17,20,2020,OOS
41051,49005,,Cache County, Utah,,MOVEDIN,0,30,2020,OOS
41051,49005,,Cache County, Utah,,MOVEDOUT,15,21,2020,OOS
41051,49005,,Cache County, Utah,,MOVEDNET,-15,21,2020,OOS
41051,22017,,Caddo Parish, Louisiana,,MOVEDIN,51,62,2020,OOS
41051,22017,,Caddo Parish, Louisiana,,MOVEDOUT,0,32,2020,OOS
41051,22017,,Caddo Parish, Louisiana,,MOVEDNET,51,62,2020,OOS
41051,48061,,Cameron County, Texas,,MOVEDIN,12,21,2020,OOS
41051,48061,,Cameron County, Texas,,MOVEDOUT,0,33,2020,OOS
41051,48061,,Cameron County, Texas,,MOVEDNET,12,21,2020,OOS
41051,21037,,Campbell County, Kentucky,,MOVEDIN,10,20,2020,OOS
41051,21037,,Campbell County, Kentucky,,MOVEDOUT,18,24,2020,OOS
41051,21037,,Campbell County, Kentucky,,MOVEDNET,-8,31,2020,OOS
41051,56005,,Campbell County, Wyoming,,MOVEDIN,18,27,2020,OOS
41051,56005,,Campbell County, Wyoming,,MOVEDOUT,0,26,2020,OOS
41051,56005,,Campbell County, Wyoming,,MOVEDNET,18,27,2020,OOS
41051,16027,,Canyon County, Idaho,,MOVEDIN,0,30,2020,OOS
41051,16027,,Canyon County, Idaho,,MOVEDOUT,234,159,2020,OOS
41051,16027,,Canyon County, Idaho,,MOVEDNET,-234,159,2020,OOS
41051,29031,,Cape Girardeau County, Missouri,,MOVEDIN,0,30,2020,OOS
41051,29031,,Cape Girardeau County, Missouri,,MOVEDOUT,15,32,2020,OOS
41051,29031,,Cape Girardeau County, Missouri,,MOVEDNET,-15,32,2020,OOS
41051,30009,,Carbon County, Montana,,MOVEDIN,15,25,2020,OOS
41051,30009,,Carbon County, Montana,,MOVEDOUT,0,17,2020,OOS
41051,30009,,Carbon County, Montana,,MOVEDNET,15,25,2020,OOS
41051,27017,,Carlton County, Minnesota,,MOVEDIN,0,30,2020,OOS
41051,27017,,Carlton County, Minnesota,,MOVEDOUT,1,4,2020,OOS
41051,27017,,Carlton County, Minnesota,,MOVEDNET,-1,4,2020,OOS
41051,05015,,Carroll County, Arkansas,,MOVEDIN,38,47,2020,OOS
41051,05015,,Carroll County, Arkansas,,MOVEDOUT,0,23,2020,OOS
41051,05015,,Carroll County, Arkansas,,MOVEDNET,38,47,2020,OOS
41051,33003,,Carroll County, New Hampshire,,MOVEDIN,28,31,2020,OOS
41051,33003,,Carroll County, New Hampshire,,MOVEDOUT,0,25,2020,OOS
41051,33003,,Carroll County, New Hampshire,,MOVEDNET,28,31,2020,OOS
41051,51035,,Carroll County, Virginia,,MOVEDIN,0,30,2020,OOS
41051,51035,,Carroll County, Virginia,,MOVEDOUT,39,62,2020,OOS
41051,51035,,Carroll County, Virginia,,MOVEDNET,-39,62,2020,OOS
41051,27019,,Carver County, Minnesota,,MOVEDIN,8,13,2020,OOS
41051,27019,,Carver County, Minnesota,,MOVEDOUT,0,22,2020,OOS
41051,27019,,Carver County, Minnesota,,MOVEDNET,8,13,2020,OOS
41051,38017,,Cass County, North Dakota,,MOVEDIN,36,59,2020,OOS
41051,38017,,Cass County, North Dakota,,MOVEDOUT,232,229,2020,OOS
41051,38017,,Cass County, North Dakota,,MOVEDNET,-196,236,2020,OOS
41051,37035,,Catawba County, North Carolina,,MOVEDIN,101,93,2020,OOS
41051,37035,,Catawba County, North Carolina,,MOVEDOUT,0,31,2020,OOS
41051,37035,,Catawba County, North Carolina,,MOVEDNET,101,93,2020,OOS
41051,36009,,Cattaraugus County, New York,,MOVEDIN,0,30,2020,OOS
41051,36009,,Cattaraugus County, New York,,MOVEDOUT,5,7,2020,OOS
41051,36009,,Cattaraugus County, New York,,MOVEDNET,-5,7,2020,OOS
41051,42027,,Centre County, Pennsylvania,,MOVEDIN,119,158,2020,OOS
41051,42027,,Centre County, Pennsylvania,,MOVEDOUT,106,164,2020,OOS
41051,42027,,Centre County, Pennsylvania,,MOVEDNET,13,216,2020,OOS
41051,17019,,Champaign County, Illinois,,MOVEDIN,0,30,2020,OOS
41051,17019,,Champaign County, Illinois,,MOVEDOUT,18,31,2020,OOS
41051,17019,,Champaign County, Illinois,,MOVEDNET,-18,31,2020,OOS
41051,45019,,Charleston County, South Carolina,,MOVEDIN,12,17,2020,OOS
41051,45019,,Charleston County, South Carolina,,MOVEDOUT,41,62,2020,OOS
41051,45019,,Charleston County, South Carolina,,MOVEDNET,-29,65,2020,OOS
41051,12015,,Charlotte County, Florida,,MOVEDIN,0,30,2020,OOS
41051,12015,,Charlotte County, Florida,,MOVEDOUT,12,21,2020,OOS
41051,12015,,Charlotte County, Florida,,MOVEDNET,-12,21,2020,OOS
41051,51540,,Charlottesville City, Virginia,,MOVEDIN,16,26,2020,OOS
41051,51540,,Charlottesville City, Virginia,,MOVEDOUT,1,2,2020,OOS
41051,51540,,Charlottesville City, Virginia,,MOVEDNET,15,26,2020,OOS
41051,13051,,Chatham County, Georgia,,MOVEDIN,0,30,2020,OOS
41051,13051,,Chatham County, Georgia,,MOVEDOUT,49,74,2020,OOS
41051,13051,,Chatham County, Georgia,,MOVEDNET,-49,74,2020,OOS
41051,37037,,Chatham County, North Carolina,,MOVEDIN,0,30,2020,OOS
41051,37037,,Chatham County, North Carolina,,MOVEDOUT,30,51,2020,OOS
41051,37037,,Chatham County, North Carolina,,MOVEDNET,-30,51,2020,OOS
41051,53007,,Chelan County, Washington,,MOVEDIN,53,49,2020,OOS
41051,53007,,Chelan County, Washington,,MOVEDOUT,0,30,2020,OOS
41051,53007,,Chelan County, Washington,,MOVEDNET,53,49,2020,OOS
41051,42029,,Chester County, Pennsylvania,,MOVEDIN,62,75,2020,OOS
41051,42029,,Chester County, Pennsylvania,,MOVEDOUT,11,17,2020,OOS
41051,42029,,Chester County, Pennsylvania,,MOVEDNET,51,77,2020,OOS
41051,51041,,Chesterfield County, Virginia,,MOVEDIN,31,52,2020,OOS
41051,51041,,Chesterfield County, Virginia,,MOVEDOUT,4,6,2020,OOS
41051,51041,,Chesterfield County, Virginia,,MOVEDNET,27,52,2020,OOS
41051,50007,,Chittenden County, Vermont,,MOVEDIN,53,58,2020,OOS
41051,50007,,Chittenden County, Vermont,,MOVEDOUT,129,110,2020,OOS
41051,50007,,Chittenden County, Vermont,,MOVEDNET,-76,125,2020,OOS
41051,02063,,Chugach Census Area, Alaska,,MOVEDIN,0,30,2020,OOS
41051,02063,,Chugach Census Area, Alaska,,MOVEDOUT,36,44,2020,OOS
41051,02063,,Chugach Census Area, Alaska,,MOVEDNET,-36,44,2020,OOS
41051,32001,,Churchill County, Nevada,,MOVEDIN,0,30,2020,OOS
41051,32001,,Churchill County, Nevada,,MOVEDOUT,2,5,2020,OOS
41051,32001,,Churchill County, Nevada,,MOVEDNET,-2,5,2020,OOS
41051,53009,,Clallam County, Washington,,MOVEDIN,0,30,2020,OOS
41051,53009,,Clallam County, Washington,,MOVEDOUT,53,44,2020,OOS
41051,53009,,Clallam County, Washington,,MOVEDNET,-53,44,2020,OOS
41051,42031,,Clarion County, Pennsylvania,,MOVEDIN,0,30,2020,OOS
41051,42031,,Clarion County, Pennsylvania,,MOVEDOUT,4,5,2020,OOS
41051,42031,,Clarion County, Pennsylvania,,MOVEDNET,-4,5,2020,OOS
41051,32003,,Clark County, Nevada,,MOVEDIN,189,116,2020,OOS
41051,32003,,Clark County, Nevada,,MOVEDOUT,279,110,2020,OOS
41051,32003,,Clark County, Nevada,,MOVEDNET,-90,150,2020,OOS
41051,53011,,Clark County, Washington,,MOVEDIN,2375,452,2020,OOS
41051,53011,,Clark County, Washington,,MOVEDOUT,5403,773,2020,OOS
41051,53011,,Clark County, Washington,,MOVEDNET,-3028,921,2020,OOS
41051,13059,,Clarke County, Georgia,,MOVEDIN,0,30,2020,OOS
41051,13059,,Clarke County, Georgia,,MOVEDOUT,57,90,2020,OOS
41051,13059,,Clarke County, Georgia,,MOVEDNET,-57,90,2020,OOS
41051,08019,,Clear Creek County, Colorado,,MOVEDIN,16,18,2020,OOS
41051,08019,,Clear Creek County, Colorado,,MOVEDOUT,0,17,2020,OOS
41051,08019,,Clear Creek County, Colorado,,MOVEDNET,16,18,2020,OOS
41051,40027,,Cleveland County, Oklahoma,,MOVEDIN,16,23,2020,OOS
41051,40027,,Cleveland County, Oklahoma,,MOVEDOUT,17,29,2020,OOS
41051,40027,,Cleveland County, Oklahoma,,MOVEDNET,-1,37,2020,OOS
41051,28027,,Coahoma County, Mississippi,,MOVEDIN,125,168,2020,OOS
41051,28027,,Coahoma County, Mississippi,,MOVEDOUT,0,25,2020,OOS
41051,28027,,Coahoma County, Mississippi,,MOVEDNET,125,168,2020,OOS
41051,13067,,Cobb County, Georgia,,MOVEDIN,16,24,2020,OOS
41051,13067,,Cobb County, Georgia,,MOVEDOUT,48,75,2020,OOS
41051,13067,,Cobb County, Georgia,,MOVEDNET,-32,78,2020,OOS
41051,04005,,Coconino County, Arizona,,MOVEDIN,26,40,2020,OOS
41051,04005,,Coconino County, Arizona,,MOVEDOUT,14,22,2020,OOS
41051,04005,,Coconino County, Arizona,,MOVEDNET,12,47,2020,OOS
41051,12021,,Collier County, Florida,,MOVEDIN,0,30,2020,OOS
41051,12021,,Collier County, Florida,,MOVEDOUT,10,14,2020,OOS
41051,12021,,Collier County, Florida,,MOVEDNET,-10,14,2020,OOS
41051,48085,,Collin County, Texas,,MOVEDIN,33,53,2020,OOS
41051,48085,,Collin County, Texas,,MOVEDOUT,154,224,2020,OOS
41051,48085,,Collin County, Texas,,MOVEDNET,-121,231,2020,OOS
41051,53013,,Columbia County, Washington,,MOVEDIN,12,20,2020,OOS
41051,53013,,Columbia County, Washington,,MOVEDOUT,0,13,2020,OOS
41051,53013,,Columbia County, Washington,,MOVEDNET,12,20,2020,OOS
41051,06013,,Contra Costa County, California,,MOVEDIN,136,91,2020,OOS
41051,06013,,Contra Costa County, California,,MOVEDOUT,211,164,2020,OOS
41051,06013,,Contra Costa County, California,,MOVEDNET,-75,185,2020,OOS
41051,17031,,Cook County, Illinois,,MOVEDIN,355,135,2020,OOS
41051,17031,,Cook County, Illinois,,MOVEDOUT,293,124,2020,OOS
41051,17031,,Cook County, Illinois,,MOVEDNET,62,185,2020,OOS
41051,53015,,Cowlitz County, Washington,,MOVEDIN,52,46,2020,OOS
41051,53015,,Cowlitz County, Washington,,MOVEDOUT,497,192,2020,OOS
41051,53015,,Cowlitz County, Washington,,MOVEDNET,-445,202,2020,OOS
41051,05033,,Crawford County, Arkansas,,MOVEDIN,12,18,2020,OOS
41051,05033,,Crawford County, Arkansas,,MOVEDOUT,0,29,2020,OOS
41051,05033,,Crawford County, Arkansas,,MOVEDNET,12,18,2020,OOS
41051,23005,,Cumberland County, Maine,,MOVEDIN,94,88,2020,OOS
41051,23005,,Cumberland County, Maine,,MOVEDOUT,38,43,2020,OOS
41051,23005,,Cumberland County, Maine,,MOVEDNET,56,98,2020,OOS
41051,37051,,Cumberland County, North Carolina,,MOVEDIN,0,30,2020,OOS
41051,37051,,Cumberland County, North Carolina,,MOVEDOUT,1,2,2020,OOS
41051,37051,,Cumberland County, North Carolina,,MOVEDNET,-1,2,2020,OOS
41051,37053,,Currituck County, North Carolina,,MOVEDIN,0,30,2020,OOS
41051,37053,,Currituck County, North Carolina,,MOVEDOUT,14,23,2020,OOS
41051,37053,,Currituck County, North Carolina,,MOVEDNET,-14,23,2020,OOS
41051,39035,,Cuyahoga County, Ohio,,MOVEDIN,34,49,2020,OOS
41051,39035,,Cuyahoga County, Ohio,,MOVEDOUT,220,92,2020,OOS
41051,39035,,Cuyahoga County, Ohio,,MOVEDNET,-186,101,2020,OOS
41051,27037,,Dakota County, Minnesota,,MOVEDIN,87,90,2020,OOS
41051,27037,,Dakota County, Minnesota,,MOVEDOUT,0,22,2020,OOS
41051,27037,,Dakota County, Minnesota,,MOVEDNET,87,90,2020,OOS
41051,19049,,Dallas County, Iowa,,MOVEDIN,11,18,2020,OOS
41051,19049,,Dallas County, Iowa,,MOVEDOUT,0,23,2020,OOS
41051,19049,,Dallas County, Iowa,,MOVEDNET,11,18,2020,OOS
41051,48113,,Dallas County, Texas,,MOVEDIN,197,119,2020,OOS
41051,48113,,Dallas County, Texas,,MOVEDOUT,273,241,2020,OOS
41051,48113,,Dallas County, Texas,,MOVEDNET,-76,282,2020,OOS
41051,55025,,Dane County, Wisconsin,,MOVEDIN,59,41,2020,OOS
41051,55025,,Dane County, Wisconsin,,MOVEDOUT,65,58,2020,OOS
41051,55025,,Dane County, Wisconsin,,MOVEDNET,-6,73,2020,OOS
41051,51590,,Danville City, Virginia,,MOVEDIN,0,30,2020,OOS
41051,51590,,Danville City, Virginia,,MOVEDOUT,7,11,2020,OOS
41051,51590,,Danville City, Virginia,,MOVEDNET,-7,11,2020,OOS
41051,37055,,Dare County, North Carolina,,MOVEDIN,0,30,2020,OOS
41051,37055,,Dare County, North Carolina,,MOVEDOUT,1,2,2020,OOS
41051,37055,,Dare County, North Carolina,,MOVEDNET,-1,2,2020,OOS
41051,47037,,Davidson County, Tennessee,,MOVEDIN,18,31,2020,OOS
41051,47037,,Davidson County, Tennessee,,MOVEDOUT,133,77,2020,OOS
41051,47037,,Davidson County, Tennessee,,MOVEDNET,-115,86,2020,OOS
41051,49011,,Davis County, Utah,,MOVEDIN,0,30,2020,OOS
41051,49011,,Davis County, Utah,,MOVEDOUT,15,19,2020,OOS
41051,49011,,Davis County, Utah,,MOVEDNET,-15,19,2020,OOS
41051,13089,,DeKalb County, Georgia,,MOVEDIN,9,13,2020,OOS
41051,13089,,DeKalb County, Georgia,,MOVEDOUT,227,253,2020,OOS
41051,13089,,DeKalb County, Georgia,,MOVEDNET,-218,254,2020,OOS
41051,06015,,Del Norte County, California,,MOVEDIN,0,30,2020,OOS
41051,06015,,Del Norte County, California,,MOVEDOUT,6,9,2020,OOS
41051,06015,,Del Norte County, California,,MOVEDNET,-6,9,2020,OOS
41051,42045,,Delaware County, Pennsylvania,,MOVEDIN,56,68,2020,OOS
41051,42045,,Delaware County, Pennsylvania,,MOVEDOUT,65,92,2020,OOS
41051,42045,,Delaware County, Pennsylvania,,MOVEDNET,-9,112,2020,OOS
41051,48121,,Denton County, Texas,,MOVEDIN,45,46,2020,OOS
41051,48121,,Denton County, Texas,,MOVEDOUT,181,282,2020,OOS
41051,48121,,Denton County, Texas,,MOVEDNET,-136,279,2020,OOS
41051,08031,,Denver County, Colorado,,MOVEDIN,148,94,2020,OOS
41051,08031,,Denver County, Colorado,,MOVEDOUT,165,108,2020,OOS
41051,08031,,Denver County, Colorado,,MOVEDNET,-17,151,2020,OOS
41051,48123,,DeWitt County, Texas,,MOVEDIN,0,30,2020,OOS
41051,48123,,DeWitt County, Texas,,MOVEDOUT,7,11,2020,OOS
41051,48123,,DeWitt County, Texas,,MOVEDNET,-7,11,2020,OOS
41051,48125,,Dickens County, Texas,,MOVEDIN,0,30,2020,OOS
41051,48125,,Dickens County, Texas,,MOVEDOUT,33,47,2020,OOS
41051,48125,,Dickens County, Texas,,MOVEDNET,-33,47,2020,OOS
41051,45033,,Dillon County, South Carolina,,MOVEDIN,26,42,2020,OOS
41051,45033,,Dillon County, South Carolina,,MOVEDOUT,0,28,2020,OOS
41051,45033,,Dillon County, South Carolina,,MOVEDNET,26,42,2020,OOS
41051,11001,,District of Columbia, District of Columbia,,MOVEDIN,149,79,2020,OOS
41051,11001,,District of Columbia, District of Columbia,,MOVEDOUT,26,26,2020,OOS
41051,11001,,District of Columbia, District of Columbia,,MOVEDNET,123,81,2020,OOS
41051,35013,,Doña Ana County, New Mexico,,MOVEDIN,0,30,2020,OOS
41051,35013,,Doña Ana County, New Mexico,,MOVEDOUT,9,14,2020,OOS
41051,35013,,Doña Ana County, New Mexico,,MOVEDNET,-9,14,2020,OOS
41051,55027,,Dodge County, Wisconsin,,MOVEDIN,0,30,2020,OOS
41051,55027,,Dodge County, Wisconsin,,MOVEDOUT,4,6,2020,OOS
41051,55027,,Dodge County, Wisconsin,,MOVEDNET,-4,6,2020,OOS
41051,08035,,Douglas County, Colorado,,MOVEDIN,0,30,2020,OOS
41051,08035,,Douglas County, Colorado,,MOVEDOUT,48,62,2020,OOS
41051,08035,,Douglas County, Colorado,,MOVEDNET,-48,62,2020,OOS
41051,20045,,Douglas County, Kansas,,MOVEDIN,40,36,2020,OOS
41051,20045,,Douglas County, Kansas,,MOVEDOUT,11,21,2020,OOS
41051,20045,,Douglas County, Kansas,,MOVEDNET,29,41,2020,OOS
41051,31055,,Douglas County, Nebraska,,MOVEDIN,0,30,2020,OOS
41051,31055,,Douglas County, Nebraska,,MOVEDOUT,65,80,2020,OOS
41051,31055,,Douglas County, Nebraska,,MOVEDNET,-65,80,2020,OOS
41051,32005,,Douglas County, Nevada,,MOVEDIN,6,12,2020,OOS
41051,32005,,Douglas County, Nevada,,MOVEDOUT,0,28,2020,OOS
41051,32005,,Douglas County, Nevada,,MOVEDNET,6,12,2020,OOS
41051,53017,,Douglas County, Washington,,MOVEDIN,15,24,2020,OOS
41051,53017,,Douglas County, Washington,,MOVEDOUT,0,27,2020,OOS
41051,53017,,Douglas County, Washington,,MOVEDNET,15,24,2020,OOS
41051,49013,,Duchesne County, Utah,,MOVEDIN,0,30,2020,OOS
41051,49013,,Duchesne County, Utah,,MOVEDOUT,8,9,2020,OOS
41051,49013,,Duchesne County, Utah,,MOVEDNET,-8,9,2020,OOS
41051,25007,,Dukes County, Massachusetts,,MOVEDIN,0,30,2020,OOS
41051,25007,,Dukes County, Massachusetts,,MOVEDOUT,8,12,2020,OOS
41051,25007,,Dukes County, Massachusetts,,MOVEDNET,-8,12,2020,OOS
41051,17043,,DuPage County, Illinois,,MOVEDIN,37,37,2020,OOS
41051,17043,,DuPage County, Illinois,,MOVEDOUT,50,54,2020,OOS
41051,17043,,DuPage County, Illinois,,MOVEDNET,-13,68,2020,OOS
41051,37063,,Durham County, North Carolina,,MOVEDIN,23,34,2020,OOS
41051,37063,,Durham County, North Carolina,,MOVEDOUT,79,80,2020,OOS
41051,37063,,Durham County, North Carolina,,MOVEDNET,-56,85,2020,OOS
41051,36027,,Dutchess County, New York,,MOVEDIN,25,30,2020,OOS
41051,36027,,Dutchess County, New York,,MOVEDOUT,34,38,2020,OOS
41051,36027,,Dutchess County, New York,,MOVEDNET,-9,50,2020,OOS
41051,12031,,Duval County, Florida,,MOVEDIN,20,31,2020,OOS
41051,12031,,Duval County, Florida,,MOVEDOUT,13,21,2020,OOS
41051,12031,,Duval County, Florida,,MOVEDNET,7,38,2020,OOS
41051,08037,,Eagle County, Colorado,,MOVEDIN,31,30,2020,OOS
41051,08037,,Eagle County, Colorado,,MOVEDOUT,0,29,2020,OOS
41051,08037,,Eagle County, Colorado,,MOVEDNET,31,30,2020,OOS
41051,22033,,East Baton Rouge Parish, Louisiana,,MOVEDIN,23,34,2020,OOS
41051,22033,,East Baton Rouge Parish, Louisiana,,MOVEDOUT,0,32,2020,OOS
41051,22033,,East Baton Rouge Parish, Louisiana,,MOVEDNET,23,34,2020,OOS
41051,06017,,El Dorado County, California,,MOVEDIN,58,78,2020,OOS
41051,06017,,El Dorado County, California,,MOVEDOUT,21,24,2020,OOS
41051,06017,,El Dorado County, California,,MOVEDNET,37,83,2020,OOS
41051,08041,,El Paso County, Colorado,,MOVEDIN,28,27,2020,OOS
41051,08041,,El Paso County, Colorado,,MOVEDOUT,215,154,2020,OOS
41051,08041,,El Paso County, Colorado,,MOVEDNET,-187,158,2020,OOS
41051,18039,,Elkhart County, Indiana,,MOVEDIN,0,30,2020,OOS
41051,18039,,Elkhart County, Indiana,,MOVEDOUT,1,4,2020,OOS
41051,18039,,Elkhart County, Indiana,,MOVEDNET,-1,4,2020,OOS
41051,16039,,Elmore County, Idaho,,MOVEDIN,0,30,2020,OOS
41051,16039,,Elmore County, Idaho,,MOVEDOUT,8,13,2020,OOS
41051,16039,,Elmore County, Idaho,,MOVEDNET,-8,13,2020,OOS
41051,36029,,Erie County, New York,,MOVEDIN,98,100,2020,OOS
41051,36029,,Erie County, New York,,MOVEDOUT,18,29,2020,OOS
41051,36029,,Erie County, New York,,MOVEDNET,80,104,2020,OOS
41051,39043,,Erie County, Ohio,,MOVEDIN,0,30,2020,OOS
41051,39043,,Erie County, Ohio,,MOVEDOUT,5,10,2020,OOS
41051,39043,,Erie County, Ohio,,MOVEDNET,-5,10,2020,OOS
41051,42049,,Erie County, Pennsylvania,,MOVEDIN,0,30,2020,OOS
41051,42049,,Erie County, Pennsylvania,,MOVEDOUT,25,41,2020,OOS
41051,42049,,Erie County, Pennsylvania,,MOVEDNET,-25,41,2020,OOS
41051,12033,,Escambia County, Florida,,MOVEDIN,5,10,2020,OOS
41051,12033,,Escambia County, Florida,,MOVEDOUT,0,34,2020,OOS
41051,12033,,Escambia County, Florida,,MOVEDNET,5,10,2020,OOS
41051,32009,,Esmeralda County, Nevada,,MOVEDIN,0,30,2020,OOS
41051,32009,,Esmeralda County, Nevada,,MOVEDOUT,5,6,2020,OOS
41051,32009,,Esmeralda County, Nevada,,MOVEDNET,-5,6,2020,OOS
41051,34013,,Essex County, New Jersey,,MOVEDIN,13,20,2020,OOS
41051,34013,,Essex County, New Jersey,,MOVEDOUT,50,67,2020,OOS
41051,34013,,Essex County, New Jersey,,MOVEDNET,-37,69,2020,OOS
41051,02090,,Fairbanks North Star Borough, Alaska,,MOVEDIN,32,35,2020,OOS
41051,02090,,Fairbanks North Star Borough, Alaska,,MOVEDOUT,33,37,2020,OOS
41051,02090,,Fairbanks North Star Borough, Alaska,,MOVEDNET,-1,51,2020,OOS
41051,51059,,Fairfax County, Virginia,,MOVEDIN,100,66,2020,OOS
41051,51059,,Fairfax County, Virginia,,MOVEDOUT,25,30,2020,OOS
41051,51059,,Fairfax County, Virginia,,MOVEDNET,75,67,2020,OOS
41051,09001,,Fairfield County, Connecticut,,MOVEDIN,70,109,2020,OOS
41051,09001,,Fairfield County, Connecticut,,MOVEDOUT,0,30,2020,OOS
41051,09001,,Fairfield County, Connecticut,,MOVEDNET,70,109,2020,OOS
41051,51610,,Falls Church City, Virginia,,MOVEDIN,11,17,2020,OOS
41051,51610,,Falls Church City, Virginia,,MOVEDOUT,0,20,2020,OOS
41051,51610,,Falls Church City, Virginia,,MOVEDNET,11,17,2020,OOS
41051,21067,,Fayette County, Kentucky,,MOVEDIN,4,7,2020,OOS
41051,21067,,Fayette County, Kentucky,,MOVEDOUT,13,18,2020,OOS
41051,21067,,Fayette County, Kentucky,,MOVEDNET,-9,19,2020,OOS
41051,42051,,Fayette County, Pennsylvania,,MOVEDIN,9,15,2020,OOS
41051,42051,,Fayette County, Pennsylvania,,MOVEDOUT,0,26,2020,OOS
41051,42051,,Fayette County, Pennsylvania,,MOVEDNET,9,15,2020,OOS
41051,53019,,Ferry County, Washington,,MOVEDIN,39,60,2020,OOS
41051,53019,,Ferry County, Washington,,MOVEDOUT,0,18,2020,OOS
41051,53019,,Ferry County, Washington,,MOVEDNET,39,60,2020,OOS
41051,30029,,Flathead County, Montana,,MOVEDIN,22,33,2020,OOS
41051,30029,,Flathead County, Montana,,MOVEDOUT,0,26,2020,OOS
41051,30029,,Flathead County, Montana,,MOVEDNET,22,33,2020,OOS
41051,28035,,Forrest County, Mississippi,,MOVEDIN,0,30,2020,OOS
41051,28035,,Forrest County, Mississippi,,MOVEDOUT,81,93,2020,OOS
41051,28035,,Forrest County, Mississippi,,MOVEDNET,-81,93,2020,OOS
41051,37067,,Forsyth County, North Carolina,,MOVEDIN,62,74,2020,OOS
41051,37067,,Forsyth County, North Carolina,,MOVEDOUT,0,31,2020,OOS
41051,37067,,Forsyth County, North Carolina,,MOVEDNET,62,74,2020,OOS
41051,48157,,Fort Bend County, Texas,,MOVEDIN,380,562,2020,OOS
41051,48157,,Fort Bend County, Texas,,MOVEDOUT,0,33,2020,OOS
41051,48157,,Fort Bend County, Texas,,MOVEDNET,380,562,2020,OOS
41051,39049,,Franklin County, Ohio,,MOVEDIN,51,58,2020,OOS
41051,39049,,Franklin County, Ohio,,MOVEDOUT,52,77,2020,OOS
41051,39049,,Franklin County, Ohio,,MOVEDNET,-1,94,2020,OOS
41051,51067,,Franklin County, Virginia,,MOVEDIN,21,31,2020,OOS
41051,51067,,Franklin County, Virginia,,MOVEDOUT,0,30,2020,OOS
41051,51067,,Franklin County, Virginia,,MOVEDNET,21,31,2020,OOS
41051,53021,,Franklin County, Washington,,MOVEDIN,0,30,2020,OOS
41051,53021,,Franklin County, Washington,,MOVEDOUT,241,196,2020,OOS
41051,53021,,Franklin County, Washington,,MOVEDNET,-241,196,2020,OOS
41051,24021,,Frederick County, Maryland,,MOVEDIN,0,30,2020,OOS
41051,24021,,Frederick County, Maryland,,MOVEDOUT,19,34,2020,OOS
41051,24021,,Frederick County, Maryland,,MOVEDNET,-19,34,2020,OOS
41051,56013,,Fremont County, Wyoming,,MOVEDIN,0,30,2020,OOS
41051,56013,,Fremont County, Wyoming,,MOVEDOUT,1,3,2020,OOS
41051,56013,,Fremont County, Wyoming,,MOVEDNET,-1,3,2020,OOS
41051,06019,,Fresno County, California,,MOVEDIN,209,208,2020,OOS
41051,06019,,Fresno County, California,,MOVEDOUT,54,62,2020,OOS
41051,06019,,Fresno County, California,,MOVEDNET,155,213,2020,OOS
41051,13121,,Fulton County, Georgia,,MOVEDIN,52,41,2020,OOS
41051,13121,,Fulton County, Georgia,,MOVEDOUT,119,114,2020,OOS
41051,13121,,Fulton County, Georgia,,MOVEDNET,-67,117,2020,OOS
41051,30031,,Gallatin County, Montana,,MOVEDIN,74,49,2020,OOS
41051,30031,,Gallatin County, Montana,,MOVEDOUT,10,13,2020,OOS
